uid,iid
1154,232
1154,752
1154,1041
1155,652
1155,811
1155,901
1155,906
1155,1285
1155,1458
1155,85
1155,1681
1156,452
1156,550
1156,86
1156,636
1156,572
1156,784
1156,1054
1156,1123
1156,1221
1156,1395
1156,1681
1157,92
1157,173
1157,86
1157,574
1157,906
1157,1007
1157,1472
1158,422
1158,481
1158,640
1158,906
1158,930
1158,1123
1158,86
1159,375
1159,943
1159,1380
1159,1435
1160,1495
1160,1548
1160,1549
1160,1617
1160,86
1160,1657
1160,1681
1161,86
1161,124
1161,218
1161,244
1161,786
1162,86
1162,110
1162,326
1162,786
1162,928
1163,110
1163,619
1163,786
1163,1087
1163,1236
1164,87
1164,118
1164,368
1164,627
1164,701
1164,186
1164,707
1164,732
1164,1023
1164,1070
1164,1172
1165,561
1165,822
1165,883
1165,930
1165,88
1165,1357
1166,88
1166,574
1166,797
1166,1085
1167,88
1167,1172
1167,786
1167,1236
1167,1363
1168,124
1168,218
1168,865
1168,88
1168,1392
1168,1393
1168,1398
1169,88
1169,577
1169,1134
1169,195
1170,88
1170,307
1170,273
1170,598
1170,623
1170,742
1170,766
1170,831
1171,88
1171,945
1171,766
1171,987
1171,1015
1171,1198
1171,1219
1171,1310
1171,1465
1171,1484
1172,260
1172,88
1172,1045
1172,1392
1173,133
1173,161
1173,88
1173,179
1174,88
1174,623
1174,694
1174,939
1174,1376
1175,98
1175,89
1175,598
1175,743
1176,832
1176,89
1176,966
1176,1063
1176,851
1177,89
1177,107
1177,1133
1177,1571
1178,90
1178,517
1178,650
1178,652
1178,658
1178,660
1178,676
1178,768
1178,775
1178,782
1178,810
1178,812
1178,814
1178,883
1178,902
1178,904
1178,907
1178,921
1178,930
1178,316
1178,1016
1178,1007
1179,123
1179,90
1179,1163
1179,1318
1179,1264
1180,1160
1180,1172
1180,1181
1180,1183
1181,90
1181,343
1181,540
1181,717
1181,137
1181,1101
1181,1549
1181,1578
1181,810
1181,1657
1182,91
1182,361
1182,659
1182,424
1182,786
1183,232
1183,373
1183,422
1183,480
1183,91
1183,1499
1183,1551
1183,1555
1183,1556
1184,91
1184,626
1184,729
1184,785
1184,1236
1184,504
1184,1291
1185,91
1185,652
1185,1001
1185,1392
1185,1396
1185,1227
1185,1495
1186,91
1186,464
1186,1057
1186,1215
1186,1237
1186,1151
1187,99
1187,396
1187,1160
1187,1257
1187,1392
1187,1424
1187,1549
1187,1557
1187,91
1187,1626
1187,1620
1188,91
1188,310
1188,357
1188,173
1188,799
1189,218
1189,828
1189,91
1189,1257
1190,504
1190,652
1190,885
1190,92
1190,1086
1190,1288
1190,1404
1191,92
1191,232
1191,373
1191,194
1191,550
1192,92
1192,245
1192,153
1192,901
1192,266
1192,1551
1192,1557
1193,92
1193,322
1193,143
1193,516
1194,92
1194,504
1194,1184
1194,1375
1195,105
1195,187
1195,282
1195,92
1195,488
1195,704
1196,245
1196,504
1196,534
1196,785
1196,92
1197,92
1197,105
1197,187
1197,562
1197,865
1197,552
1198,93
1198,996
1198,614
1198,1257
1199,181
1199,93
1199,394
1199,765
1199,952
1199,1526
1199,1619
1200,93
1200,177
1200,151
1200,224
1200,244
1200,283
1200,255
1200,307
1200,334
1200,339
1200,351
1200,394
1200,355
1200,458
1200,493
1200,476
1200,524
1200,537
1200,539
1200,504
1200,601
1200,606
1200,613
1200,681
1200,682
1200,689
1200,765
1200,785
1200,787
1200,800
1200,808
1200,814
1200,836
1200,596
1200,867
1200,881
1200,901
1200,923
1200,952
1200,953
1200,1083
1200,1152
1200,1160
1200,1111
1200,1174
1200,1235
1200,1207
1200,1285
1200,1288
1200,1309
1200,1327
1200,1374
1200,1451
1200,1484
1200,1637
1201,151
1201,609
1201,93
1201,1420
1202,224
1202,276
1202,375
1202,394
1202,93
1202,434
1202,420
1202,629
1202,689
1202,696
1202,706
1202,742
1202,766
1202,800
1202,833
1202,851
1202,867
1202,955
1202,974
1202,996
1202,1052
1202,1156
1202,1186
1202,1257
1202,1269
1202,1313
1202,1338
1202,1500
1202,1582
1202,1635
1203,93
1203,276
1203,303
1203,351
1203,371
1203,280
1203,466
1203,469
1203,420
1203,511
1203,556
1203,742
1203,766
1203,867
1203,884
1203,490
1203,955
1203,989
1203,1015
1203,1156
1203,1163
1203,1211
1203,1236
1203,1509
1204,220
1204,94
1204,765
1204,953
1205,227
1205,320
1205,589
1205,945
1205,1236
1206,99
1206,134
1206,94
1206,435
1206,708
1206,446
1206,1257
1206,1309
1206,1357
1206,1587
1207,396
1207,700
1207,939
1207,1236
1207,94
1207,1347
1208,453
1208,1004
1208,94
1208,1057
1208,1445
1209,94
1209,231
1209,931
1209,1124
1209,1255
1209,1370
1209,1617
1210,96
1210,99
1210,94
1210,151
1210,179
1210,207
1210,385
1210,490
1210,531
1210,556
1210,560
1210,612
1210,675
1210,1284
1210,1291
1210,1465
1210,1472
1210,1477
1211,135
1211,240
1211,418
1211,473
1211,481
1211,529
1211,94
1211,640
1211,1011
1211,1126
1212,94
1212,939
1212,1160
1212,1259
1212,502
1212,1396
1212,1399
1212,1443
1212,1516
1212,1549
1212,1586
1212,1615
1213,231
1213,94
1213,449
1213,248
1214,94
1214,231
1214,1183
1214,1184
1215,94
1215,900
1215,231
1215,1446
1216,273
1216,1184
1216,94
1216,1556
1217,94
1217,921
1217,1027
1217,1134
1217,905
1218,472
1218,1183
1218,1184
1218,94
1218,1382
1219,522
1219,638
1219,94
1219,1006
1219,644
1220,94
1220,1389
1220,1393
1220,1435
1220,1450
1221,693
1221,901
1221,930
1221,1152
1221,1253
1221,1284
1221,1363
1221,95
1221,1587
1222,95
1222,218
1222,532
1222,856
1222,898
1222,770
1222,1053
1222,1317
1222,1237
1223,902
1223,906
1223,908
1223,95
1223,1057
1223,1109
1223,1152
1223,1160
1223,1291
1224,95
1224,144
1224,611
1224,652
1225,95
1225,124
1225,218
1225,1291
1226,1085
1226,1257
1226,1377
1226,1455
1226,95
1226,1491
1227,95
1227,120
1227,123
1227,124
1227,161
1227,218
1227,116
1227,238
1227,245
1227,660
1227,650
1227,881
1228,195
1228,219
1228,485
1228,95
1228,851
1228,885
1228,1209
1229,95
1229,904
1229,892
1229,939
1229,1319
1230,95
1230,453
1230,1446
1230,652
1231,317
1231,1291
1231,95
1231,1458
1232,95
1232,831
1232,1184
1232,1183
1232,1551
1232,1549
1232,1556
1232,1557
1233,839
1233,95
1233,1123
1233,1363
1233,1450
1234,330
1234,418
1234,481
1234,491
1234,834
1234,95
1234,1291
1235,95
1235,1293
1235,1304
1235,1360
1235,1378
1235,1443
1235,1520
1236,95
1236,441
1236,260
1236,615
1236,554
1236,1531
1237,95
1237,1249
1237,1291
1237,1556
1238,124
1238,218
1238,273
1238,855
1238,865
1239,95
1239,229
1239,293
1239,717
1240,95
1240,333
1240,1109
1240,1257
1241,95
1241,700
1241,734
1241,840
1241,901
1241,930
1241,1003
1241,1351
1241,1352
1241,1377
1241,1560
1241,1628
1241,1630
1241,1640
1241,1653
1241,1657
1242,95
1242,453
1242,865
1242,652
1243,227
1243,95
1243,1377
1243,1446
1244,95
1244,1023
1244,1291
1244,1404
1245,95
1245,394
1245,493
1245,765
1245,800
1245,867
1245,953
1245,476
1245,975
1245,1174
1245,1374
1246,95
1246,177
1246,466
1246,469
1246,885
1247,95
1247,144
1247,145
1247,363
1247,180
1247,701
1247,702
1247,709
1247,494
1247,856
1247,1257
1247,1291
1247,795
1247,1307
1248,703
1248,95
1248,1291
1248,1194
1249,95
1249,479
1249,545
1249,546
1249,549
1249,430
1249,842
1249,693
1249,1171
1250,598
1250,652
1250,95
1250,832
1250,1001
1251,218
1251,786
1251,96
1251,1257
1252,885
1252,930
1252,1087
1252,96
1252,1291
1252,1357
1252,1389
1252,1209
1252,1394
1252,1491
1252,1404
1252,1556
1252,1549
1252,1589
1252,1562
1253,96
1253,171
1253,810
1253,999
1254,96
1254,504
1254,785
1254,786
1254,935
1254,1236
1254,1288
1255,96
1255,1257
1255,1183
1255,1603
1256,557
1256,694
1256,874
1256,1107
1256,96
1257,865
1257,96
1257,1236
1257,1392
1258,96
1258,1142
1258,1236
1258,1420
1259,124
1259,244
1259,371
1259,453
1259,786
1260,96
1260,1389
1260,1396
1260,1363
1260,1604
1261,96
1261,652
1261,831
1261,1087
1261,1187
1262,96
1262,1257
1262,1394
1262,652
1263,96
1263,347
1263,363
1263,506
1263,206
1263,1190
1264,99
1264,98
1264,252
1264,207
1264,280
1264,457
1264,469
1264,490
1264,412
1264,623
1264,693
1264,765
1264,800
1264,806
1264,825
1264,846
1264,867
1264,1015
1264,1174
1264,1250
1264,1262
1264,1270
1264,703
1264,1309
1264,1310
1264,1315
1264,1373
1264,1284
1264,1540
1264,1588
1264,1575
1264,1634
1264,1602
1265,98
1265,252
1265,99
1265,469
1265,457
1265,693
1266,98
1266,195
1266,207
1266,434
1266,457
1266,469
1266,229
1266,1152
1266,753
1267,98
1267,491
1267,522
1267,709
1267,773
1267,875
1267,1006
1267,508
1267,1154
1267,1176
1267,1345
1267,1369
1268,98
1268,306
1268,315
1268,376
1268,479
1269,98
1269,305
1269,408
1269,601
1269,196
1270,98
1270,846
1270,923
1270,1015
1270,1021
1270,1219
1270,1472
1271,179
1271,98
1271,720
1271,800
1271,731
1271,945
1271,867
1272,426
1272,598
1272,601
1272,98
1272,1021
1273,98
1273,99
1273,164
1273,230
1273,252
1273,179
1273,339
1273,351
1273,434
1273,371
1273,469
1273,457
1273,490
1273,476
1273,493
1273,556
1273,602
1273,623
1273,631
1273,683
1273,694
1273,706
1273,719
1273,720
1273,731
1273,742
1273,751
1273,765
1273,766
1273,806
1273,820
1273,838
1273,527
1273,867
1273,945
1273,954
1273,987
1273,989
1273,1015
1273,1151
1273,1152
1273,1173
1273,1174
1273,1219
1273,851
1273,1270
1273,1284
1273,1250
1273,1309
1273,1327
1273,1373
1273,1285
1273,1427
1273,1477
1273,1558
1273,1587
1273,1624
1274,99
1274,371
1274,720
1274,995
1275,99
1275,434
1275,355
1275,526
1275,766
1276,99
1276,1183
1276,1184
1276,1550
1277,99
1277,644
1277,938
1277,1034
1277,135
1277,1549
1278,99
1278,379
1278,1184
1278,1557
1279,99
1279,252
1279,371
1279,490
1280,99
1280,832
1280,930
1280,1257
1281,99
1281,201
1281,1557
1281,1549
1282,99
1282,528
1282,1124
1282,849
1283,151
1283,164
1283,99
1283,244
1283,250
1283,230
1283,1015
1283,1025
1283,1110
1283,1066
1283,1540
1283,1576
1283,1587
1284,99
1284,252
1284,596
1284,663
1285,99
1285,164
1285,252
1285,531
1285,1362
1286,952
1286,1291
1286,1293
1286,1304
1287,864
1287,1171
1287,1183
1287,1184
1288,100
1288,492
1288,556
1288,592
1288,644
1288,652
1288,831
1288,887
1288,1034
1289,161
1289,778
1289,784
1289,1293
1289,1311
1289,1377
1289,1429
1289,1443
1289,100
1290,200
1290,838
1290,845
1290,101
1290,1221
1291,222
1291,885
1291,966
1291,101
1292,422
1292,501
1292,763
1292,991
1292,1127
1292,1148
1292,1240
1292,1357
1292,101
1292,1499
1293,196
1293,385
1293,101
1293,1050
1294,102
1294,765
1294,791
1294,866
1294,885
1294,446
1294,1109
1295,387
1295,467
1295,582
1295,804
1295,809
1295,885
1295,889
1295,1001
1295,1097
1295,102
1295,1158
1295,1168
1295,1216
1295,1227
1295,1336
1295,1394
1295,1404
1295,1421
1295,1485
1295,1495
1295,1550
1295,1556
1295,1584
1295,1101
1296,110
1296,161
1296,102
1296,1300
1297,217
1297,222
1297,374
1297,103
1297,777
1297,835
1297,948
1297,966
1297,1001
1297,1045
1297,1049
1297,671
1297,1118
1297,1224
1297,1062
1297,1360
1297,1413
1297,1486
1297,1587
1298,103
1298,559
1298,504
1298,927
1299,104
1299,278
1299,279
1299,868
1299,1077
1299,1190
1300,144
1300,145
1300,203
1300,407
1300,607
1300,841
1300,868
1300,967
1300,980
1300,1084
1300,1157
1301,242
1301,290
1301,104
1301,312
1301,445
1301,1188
1301,1547
1302,138
1302,104
1302,822
1302,1164
1303,257
1303,259
1303,411
1303,857
1303,1013
1303,1031
1303,1333
1304,104
1304,198
1304,388
1304,506
1304,794
1305,105
1305,552
1305,577
1305,488
1305,901
1306,161
1306,105
1306,187
1306,704
1307,187
1307,282
1307,474
1307,795
1307,1290
1308,187
1308,282
1308,503
1308,520
1308,704
1308,810
1309,187
1309,282
1309,488
1309,504
1309,561
1310,105
1310,554
1310,1095
1310,1396
1311,105
1311,460
1311,735
1311,1075
1311,1258
1311,1288
1311,1350
1311,1352
1311,574
1311,1390
1311,1520
1311,1377
1311,1541
1312,729
1312,887
1312,892
1312,899
1312,1046
1312,1291
1312,1347
1312,1386
1312,1402
1312,1425
1312,1428
1312,1430
1312,1523
1312,1536
1313,206
1313,347
1313,479
1313,106
1313,786
1313,1236
1314,106
1314,195
1314,338
1314,329
1315,106
1315,490
1315,822
1315,987
1315,989
1315,1015
1316,123
1316,550
1316,795
1316,881
1316,887
1316,930
1316,1229
1316,1603
1316,1649
1317,107
1317,341
1317,498
1317,516
1318,110
1318,195
1318,107
1318,603
1318,930
1319,107
1319,210
1319,506
1319,670
1319,727
1319,748
1319,1000
1319,1051
1319,209
1319,1393
1319,1394
1319,1462
1320,729
1320,107
1320,1037
1320,1132
1321,137
1321,108
1321,418
1321,540
1321,749
1321,885
1321,1230
1322,108
1322,351
1322,1001
1322,1261
1323,108
1323,210
1323,710
1323,863
1323,140
1323,1298
1324,283
1324,885
1324,1363
1324,1404
1324,1541
1324,1628
1325,455
1325,653
1325,711
1325,108
1326,202
1326,354
1326,603
1326,908
1326,108
1326,1051
1326,1231
1326,1298
1326,1329
1327,994
1327,1257
1327,108
1327,1674
1328,108
1328,786
1328,822
1328,853
1328,896
1328,1183
1328,1184
1328,1302
1329,108
1329,755
1329,759
1329,788
1329,968
1329,729
1330,385
1330,525
1330,816
1330,946
1330,1468
1330,1482
1331,109
1331,327
1331,1026
1331,924
1332,109
1332,248
1332,316
1332,317
1332,556
1332,986
1332,1184
1332,1337
1332,1401
1333,109
1333,470
1333,1056
1333,1227
1333,1288
1333,1658
1334,539
1334,1057
1334,1217
1334,1257
1335,110
1335,232
1335,1060
1335,952
1336,354
1336,110
1336,810
1336,716
1337,439
1337,110
1337,889
1337,938
1337,1160
1337,1207
1337,1390
1338,110
1338,232
1338,318
1338,161
1338,693
1339,110
1339,120
1339,902
1339,377
1339,1086
1340,506
1340,681
1340,1237
1340,1257
1340,1291
1340,1377
1340,1524
1340,111
1340,1573
1340,1604
1340,1586
1341,111
1341,382
1341,1374
1341,1467
1341,1551
1341,1555
1341,1557
1342,705
1342,709
1342,111
1342,1072
1342,1076
1343,255
1343,112
1343,363
1343,434
1343,556
1343,606
1343,761
1343,800
1343,919
1343,925
1343,969
1343,1156
1343,1284
1343,1337
1343,1498
1343,1506
1343,1509
1343,276
1343,1549
1343,1557
1343,1593
1343,1598
1343,1650
1344,112
1344,129
1344,268
1344,487
1344,130
1344,664
1344,679
1344,758
1344,961
1344,632
1344,1087
1344,1159
1344,1200
1344,1304
1344,1322
1344,1016
1344,1378
1344,1488
1344,1496
1344,1327
1344,1597
1345,361
1345,582
1345,901
1345,1251
1346,190
1346,112
1346,320
1346,1086
1347,113
1347,117
1347,121
1347,125
1347,161
1347,182
1347,115
1348,506
1348,811
1348,815
1348,866
1348,887
1348,113
1348,906
1348,1242
1348,889
1348,1320
1348,1344
1348,1350
1348,1377
1348,1413
1348,1425
1348,1430
1348,1446
1348,1464
1349,113
1349,378
1349,514
1349,815
1350,199
1350,113
1350,609
1350,865
1350,1001
1351,910
1351,928
1351,1004
1351,1134
1351,1255
1352,609
1352,616
1352,637
1352,114
1352,1342
1353,124
1353,218
1353,341
1353,114
1353,810
1353,1617
1354,453
1354,114
1354,951
1354,795
1354,1001
1354,1257
1354,1393
1354,1403
1355,408
1355,474
1355,652
1355,669
1355,114
1355,810
1355,1004
1355,1058
1355,1245
1356,114
1356,667
1356,905
1356,940
1356,1014
1356,1054
1356,1162
1356,427
1357,114
1357,488
1357,453
1357,1595
1358,550
1358,676
1358,772
1358,786
1358,114
1358,876
1358,1018
1358,1135
1358,1236
1358,1649
1359,114
1359,316
1359,809
1359,1096
1359,804
1359,1369
1359,1422
1359,1578
1359,1584
1360,114
1360,315
1360,439
1360,479
1360,810
1360,839
1360,1029
1361,504
1361,520
1361,785
1361,811
1361,114
1361,902
1361,1257
1361,1057
1361,1551
1361,1556
1361,1557
1362,328
1362,114
1362,679
1362,726
1362,358
1363,260
1363,288
1363,485
1363,554
1363,703
1364,117
1364,524
1364,598
1364,832
1364,1107
1364,487
1364,1556
1365,117
1365,885
1365,1172
1365,1257
1366,117
1366,209
1366,218
1366,798
1366,841
1367,118
1367,391
1367,714
1367,405
1367,1067
1367,1546
1368,119
1368,488
1368,871
1368,1377
1369,269
1369,311
1369,119
1369,901
1369,1351
1369,1363
1370,119
1370,784
1370,504
1370,1107
1371,119
1371,772
1371,1619
1371,1562
1372,178
1372,120
1372,849
1372,972
1373,625
1373,670
1373,811
1373,120
1373,1377
1373,1396
1373,1450
1374,141
1374,208
1374,216
1374,243
1374,120
1374,386
1374,550
1374,800
1374,880
1374,1057
1374,1179
1374,283
1374,1395
1374,1396
1374,1480
1374,1481
1374,1484
1374,1522
1374,1544
1374,1568
1374,1601
1374,1609
1374,1628
1375,209
1375,120
1375,652
1375,453
1375,1001
1376,196
1376,222
1376,121
1376,339
1376,385
1377,121
1377,856
1377,1255
1377,1291
1377,1404
1377,508
1378,136
1378,121
1378,897
1378,652
1379,867
1379,123
1379,928
1379,1183
1380,371
1380,1550
1380,1556
1380,1557
1381,320
1381,442
1381,1183
1381,1184
1382,469
1382,123
1382,503
1382,611
1382,785
1382,795
1382,976
1382,999
1382,1084
1382,1243
1383,480
1383,632
1383,961
1383,1313
1383,1550
1384,808
1384,1004
1384,1079
1384,1601
1385,123
1385,200
1385,381
1385,632
1386,123
1386,153
1386,317
1386,479
1386,632
1386,961
1386,1123
1386,1618
1387,176
1387,123
1387,381
1387,520
1387,592
1387,638
1387,652
1387,709
1387,811
1387,868
1387,1001
1387,1035
1387,1057
1387,1207
1387,1258
1387,1260
1387,1264
1387,1281
1387,1306
1387,1350
1387,1450
1387,1495
1387,1531
1388,901
1388,902
1388,1123
1388,1351
1388,123
1388,1557
1389,363
1389,453
1389,123
1389,652
1389,465
1389,795
1389,798
1389,1055
1389,1551
1390,129
1390,358
1390,595
1390,1223
1390,1257
1391,453
1391,470
1391,652
1391,1257
1392,123
1392,190
1392,153
1392,264
1392,316
1392,317
1392,361
1392,658
1392,659
1392,735
1393,123
1393,1267
1393,1272
1393,341
1394,138
1394,277
1394,354
1394,450
1394,583
1395,123
1395,341
1395,678
1395,832
1395,498
1395,1495
1396,167
1396,444
1396,827
1396,1055
1396,123
1397,453
1397,865
1397,1181
1397,1184
1397,123
1397,1551
1397,1555
1397,1556
1397,1557
1398,123
1398,319
1398,453
1398,650
1399,453
1399,652
1399,123
1399,1557
1400,123
1400,832
1400,930
1400,1231
1400,1377
1400,1363
1401,123
1401,591
1401,340
1401,785
1402,202
1402,224
1402,123
1402,498
1402,1086
1402,1184
1402,1620
1403,123
1403,202
1403,635
1403,340
1403,1001
1403,785
1403,1080
1403,1129
1403,1130
1403,1079
1403,1140
1403,1202
1404,453
1404,123
1404,778
1404,1001
1404,1375
1405,184
1405,786
1405,123
1405,1134
1405,1236
1405,1290
1406,123
1406,355
1406,1555
1406,1557
1407,473
1407,608
1407,963
1407,1184
1408,123
1408,1183
1408,1185
1408,524
1409,227
1409,652
1409,123
1409,902
1410,252
1410,503
1410,652
1410,786
1410,123
1410,822
1410,1001
1410,1257
1411,123
1411,153
1411,1183
1411,1557
1412,123
1412,328
1412,524
1412,539
1412,889
1412,973
1412,1057
1412,1184
1412,153
1412,1555
1412,1556
1413,123
1413,453
1413,591
1413,264
1413,725
1413,600
1413,799
1413,831
1413,739
1413,1001
1413,1183
1413,1184
1414,123
1414,453
1414,652
1414,1257
1415,123
1415,161
1415,439
1415,506
1415,650
1415,883
1415,140
1415,1556
1415,1557
1416,123
1416,339
1416,460
1416,556
1416,678
1416,735
1416,1299
1416,1304
1416,1313
1417,381
1417,504
1417,1057
1417,1288
1418,124
1418,283
1418,598
1418,218
1419,192
1419,124
1419,218
1419,1547
1420,124
1420,218
1420,427
1420,496
1420,939
1421,124
1421,865
1421,1087
1421,822
1421,1257
1421,1357
1421,1351
1421,1425
1421,1450
1421,1562
1421,1573
1421,1363
1422,124
1422,278
1422,652
1422,786
1422,1257
1423,341
1423,453
1423,652
1423,889
1423,1001
1423,124
1424,218
1424,865
1424,124
1424,1001
1424,1045
1424,1160
1424,1392
1424,1570
1425,124
1425,453
1425,504
1425,652
1425,341
1425,928
1425,1085
1425,1134
1426,218
1426,124
1426,885
1426,930
1426,1085
1426,249
1426,1157
1426,1394
1427,124
1427,218
1427,1086
1427,865
1428,124
1428,218
1428,786
1428,822
1428,987
1428,427
1428,1284
1429,124
1429,1425
1429,1549
1429,1396
1430,124
1430,939
1430,1057
1430,1291
1430,1549
1431,124
1431,363
1431,819
1431,1057
1432,218
1432,520
1432,795
1432,124
1433,124
1433,218
1433,812
1433,511
1433,865
1433,1001
1433,1057
1433,1115
1433,1185
1433,1556
1434,207
1434,124
1434,596
1434,220
1434,694
1434,689
1434,789
1435,218
1435,124
1435,1257
1435,1160
1436,253
1436,786
1436,124
1436,1057
1437,326
1437,472
1437,632
1437,679
1437,1064
1438,785
1438,795
1438,124
1438,1236
1439,124
1439,904
1439,786
1439,1085
1439,1236
1439,1255
1439,1257
1440,124
1440,1388
1440,1551
1440,1555
1440,1557
1441,124
1441,700
1441,786
1441,218
1442,830
1442,1049
1442,1377
1442,124
1443,472
1443,570
1443,124
1443,1392
1444,209
1444,216
1444,504
1444,124
1444,1183
1444,1184
1445,124
1445,218
1445,553
1445,865
1446,153
1446,200
1446,220
1446,245
1446,273
1447,389
1447,810
1447,887
1447,124
1447,904
1447,1115
1447,1129
1447,1455
1448,124
1448,652
1448,892
1448,898
1449,124
1449,1392
1449,865
1449,1495
1449,1394
